!a   EF  E EFrrrrrAB ÚÄ·  www                                     a
!a     D  E      rrÚÄÙ ÓÄ·wwww           ED                       a
!a                ÚÙÉÍÍ¸É¼wwww         F ng                       a
!a               ÚÙÉ¼  Ô¼ACwww          E                         a
!a               ³ º       585                                    a
!a             ÚÄÙÉ¼       www                       rrrrrrr      a
!a             ³ É¼  # #   wwwwww                    ri   ir      a
!a            ÚÙ º  # o#  wwwwwwwwww                 r olo r      a
!a            Ô¸ º        wwwwwwwwwwwwww =           r ... r      a
!a             ³ ÓÄ·       wwwwwwwwwwwww             r  f  r  D EDa
!a             Ô¸  º         wwwwwwwwww     F        rrrfrrrE  DF a
!a qqq   E F  F Ô¸ ÓÄÄ·        wwwww    D    CEA  F EF hfhE F FG Fa
!aqqqqq   D DF   ÔÍÍ¸ Ó·      E wwFG  E   DEGE FFEGEG D f  FDEGE  a
!aqqqqq    E  E F   ÔÍÍ¼       DF ED F  EGGFF E D ED E   F E  D F a
!aqqqq G qqqD FD E FF  E  F      ED DE FEFE  F              F     a
!a qq  qqqqqq   D F E F DD     D  EFEGDG E ED       y     ttttttttt
!a  G qqqqqqq      D F E         ED  F DD        Hy   k  It       a
!qqq  qqqqqq  qqq    DF E         D              tttttttttt       a
!qqqq  qqq   qqqqq     F                       z z    t           a                        a
!qqqqq    G qqqqqq                                    t           a      Uiat
!qqqqqaaaaaaqqqqqqaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaataaaaaaaaaaaa



$ D2 E1 T03   M0 N10 *Widora*     lev13  "mirkowa"
!aaaaaaaaarrrraaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
!aCtABABABr *r        U U          A        AA     CBABABABAB     a
!aAttttBCBrrrr h       U            AAA A A  B      A AB BCB      a
!aABCBtBCBC  Aolo  E    k   PE     G  A    ABAA   AAA CBC CBC     a
!aAACBtAB AACB   G D  O Uttttt          AA   C A    AAC CAB       a
!aAABCt   ACAA U    tttttt       D       A C ACBA C AABC          a
!aABC tt  CA C G    t    t             A  AACA C A CABC           a
!aABCA t   ACA      tE   t        E       ABA AC    ABCA          a
!aCC   t   CA AYttttt   Pt  D kO F       CBA CA                   a
!a     tt   A CttY  t tDUtE  tFU          ABCA           ttttt    a
!a      ttttetttUU  tttttttttt         C ABA A       ttttt   ttt  a
!aCBABABABAttt AC A X   F    hG        C CA AA      tt  BABAB  tt a
!aABABCBCB t    ABA       c  u     c    CA A       tt   CBCB    t a
!aABCBCBCBCt   C AC  b                BAC CA      tt   BCBCBC   t a
!aAACBCAB  tt     BA AAB C  C  A    A C  A       tt  ACB AB     t a
!aAABC      t    C AAB CBC CBABB CCABAAC        tt  AABC        tta
!aABC       t     C B A  AABC  CBA C A          t   ABC          ta
!aABCA     tt      CB B ABU ABC BA C          ttt   A CA       ttta
!aCC       t       C CB  C AB  C CU C        tt     CC         t  a
!a         t        C  C B  CC  B CA        tt      A A     tttt  a
!a         ttt       C B C C BCBC  A      ttt      A A  A  tt     a
!aCBABABABAB t      B  CB C  B  C        tt        CBABABAttB     a
!aABABCBCB   ttt       tttt  tttttt    ttt          ABABCttB      a
!aABCBCBCBC  b t   ttttt  tttt    tttttt    c         CBttCBC     a
!aAACBCAB      t  tt                       nm c     AACBtAB       a
!aAABC BCA A   tttt                       dmdn        BCt         a
!aABC A ACBA              A                bnc      ABC t         a
!aABCA  A  ABA     A B A                    d       ABCAt         a
!aCC   B AB A CACBA  AC B        A                  CCB tt        a
!atttt      ABC AC  ABAC CAB   C C    A           AC BA  t        a
!a   tttt     A ACCAB  BAC A A  ACCC     A          A BC t        a
!aCBABABttAB      A  B C B CCBC B B B CB  B C A  A  BAB BttAB     a
!aABABCBCt   ttttt   ttt  A A BCB ABBC BBCACBACC BCCACA CBttt     a
!aABCBCBCttttt   ttttt tC C    BA  U BCAUB  BC AACBC BCBC CBt     a
!aAACBCAB        X     tttt    A  C A  B U  UB  CC  AA BCAB tt    a     Uiat
!aAABC          UpU       t           A  A     C AC  A C     t    a
!aABC   mn       U        t                         ABC      tt   a
!atttt   dc               t                          BCA      t   a
!aCC t                   tt         B        n      CCBC A   Xtt  a
!a   tttt                t       A   AB       d     B AUBA  UpUt  a
!a      ttttt            tttt     CB g A    c       A  AUCB  Y t  a
!aCBABABABABtt              t     A                CBABA ABUB  t  a
!a BA CB B   tttt           ttt    CB        n      AB BCBCB   t  a
!aAB BCB BC     t       B     ttt         c         AUCBCBUBC tt  a
!aAACBC B      tt      A        t        d  tttt     AUB AB  tt   a      Uiat
!aA BC         t     A  C       t          ttA tt   AAB     tt    a
!aABC          t                ttt       tt CA tt  A C ttttt     a
!aABCA        tt                  t      tt  BB  tt  tttt         a
!aCC          t         C         tt    tt B  AA  tttt            a
!a            t       C  B C       te Gtt   AB C      B           a
!a    C  B    t       CBA B A      ttttt  G   CB A  A             a
!aC AB BA=ABttt      AA B CB   c     Gt           B  C   ABAB     a
!aA A C CB Gt        C C            ttt         C  B   BCBCB      a
!a BCBCB BCtt    b    B            Ut    G            A CBCBC     a
!aAA BC B  t   yyy              b   t              A   BCAB       a      Uiat
!a A B AB  t              c      tttt  U            B  a AB       a      Uiat
!aA  BCA   t     EDF  c      b   t                 A   BCA        a      Uiat
!aAABC     t   nji0ijdD     bmn  t                   ABC AU       a
!aA C   wwtt  Ejo.l.ojy     gnm tt                   BC    Atttttta
!aA CA wwwt   ydjh^hjb  c    c  t   Dttttt D          CA UAtt     a
!aCC   wwwt     djfjnyd   F     ttttttD  ttttttt    CC   Att      a
!a     ww t      iti  D F   DF      t  E  D   GtD    tttttt       a
!a     D  tttt   yt  y  D EG       tt      F D ttttttt   U        a
!aCB BD EB B tttttte F       E Dtttt  DD       D   D ABAB BGB     a
!aA ABCBDB    E   ttttttttttttttt   E  C              AGC EB      a
!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa


$D0 E0 T20 M0 N18 lev14  "labirynt-las"
!sssssssssssºaaawwaaaaaaaaaaaaaaaaaa³sssssssssºaaaaaaaaaaaaawwwwaaa
!s  ÉÍÍÍ¸ ÉÍ¼ili ww          DE FCD ÔÍ¸     ÉÍ¼    AACDE     wwww a
!s É¼   ÔÍ¼ j.p.jww           FAD EF  ÔÍÍ¸ É¼ A  E CDF A     wwwwwa
!sÉ¼            www            UCDA E  E ÔÍ¼D     F CEFB       wwwa
!sº            wwwC    AD C     D EB  F j l jE      DFA         wwa
!sº         i wwwE      FEU      FADF    ihi       FECE   UUUU  wwa
!sº        ww2wwwBA     CDEF    B DC E   o.o     D  AEF F      wwwa
!sÓ·     wwww2ww EF     E AD      EFD   j   j     A DC E       wwwa
!sÉ¼    wwwww e ECDA      FG F   CDA A  E   C      CAFFA       ww a
!sº     www    DFDE C    A DE     EBDFEF EDA E      CD B       ww a
!Í¼     wwn      CACE     CEF    A FAEDAFCE DFC    DEFA E     www a
!a     www      DBFB D    GGG     DEC CDEDAACAA     CA E      www a
!aB    www     A ACFE    B GG    C   F ADCECDFDC    BEF       wwE a
!a  U  ww       EDCE D    GGG     B        E DEF    DFC D     ww  a
!a    DEC B     DFA F     CB D              FCA B    EFA      ww  a
!a     FEA     DFC G E    EDA                DDE     AD C     www a
!a    CEDF     GGGG G    D ECF n             CEB F    BDF     www a
!a     GG W   GGGGG       EFD DE D E F DE     EDA    D CE      ww a
!a     GEF      GG G      CDBEFECEAFCD  FF    CEF     F        ww a
!a     AÚ·     DAF D          CADB  EDFCA     DDF   g         www a
!aE i  ÚÙº   D EBCA D E m    DF EDE F        F CAE            www a
!a     ³É¼    CFE BF C FE      CACD   W       AEF C           ww  a
!a G G ³º     DDDE AD FA      F EFB A         DAB             wwg a
!aGGGGG³º    FECB F CEB     C  ABGGGGGGGFE  A  DCA     F      ww  a
!a  G ÚÙº    DFA D A         E CEG BE GE ECDEFCEFB E    E     www a
!a G G³É¼   EFÚ·  B         D AEC       D CB DEBCA      BC    www a
!a    ³º    CÚÙºA     W     ADFF C m     E FCED D F    DF m    ww a
!a    ³º     Ô¸Ó·        ÚÄ· AD E B      AB EDAF       A D     ww a
!a    ³Ó·     ³ º      ÚÄÙ ÓÄ·FD D         E CB E      DF      wwwa
!a    Ô¸º     ³ º      Ô¸    ÓÄÄ· =F       AEDC       ECA      wwwa
!a     ³Ó·    ³ º A     ³ ÉÍÍÍÍ¸Ó·A       D AF D      CAF       wwa
!aF    ³ º    Ô¸Ó·      ³ ºww  ÔÍ¼  yzyy  E BE      C AB F  UU  wwa
!a     ³É¼     ³ º      ³ ºwwW      zyyz   BACD      BD A  WW   wwa
!aD    ³º      ³É¼     ÚÙ ºww       zyzy  F DA      A FE       wwww
!a     ³º     ÚÙº      Ô¸É¼wwwÚ·     yz    AFE     FECCD E  wwwwwww
!a    ÚÙÓ·    ³ º       Ô¼ www³Ó· A         B F    AB DB wwwwwwwwwa
!a m  ³ É¼   ÚÙÉ¼      E  A wwÔÍ¼D          GGG   F AFC wwwwwwwww a
!a    ³É¼    ³ º         D  www AC E        EGG   A  DBwwwwwwwww  a
!a    ³º     Ô¸º C        F wwwF A            GG E DE wwwwwwww    a
!a    ³º      ³º  D      E  wwwwD BB      A  C Fwwwwwwwwwwww      a
!a    ³Ó·     Ô¼ED        AC wwwwF  A    D Fwwwwwwwwwwwwwwt       a
!a    Ô¸Ó·     DAF        D EFwwwwwwwwwwwwwwwwwwwwwwww    t       a
!a W   Ô¸º  U   ECE      F DDA wwwwwwwwwwwwwwwwwwwwww     t   N   a
!a      ³Ó·    F DA       EFA C     wwwwwwwwwwwwww        tttttt  a
!a     DÔ¸º     ABD      DCB          wwwww     -        Ot       a
!aE      ³Ó·     CFA     AE E         wwww                t       a
!a       ³ º     DE B e  FB           www        C        t   P   a
!a F     Ô¸Ó·    EFC       C   A C    www  n      D       tk      a
!aC       ³ º    ABD E          DE    www                 ttttt   a
!a  EF    ³ º     EFA          AF F   www        ?            t   a
!a EDC    Ô¸Ó·    DDC A        EDC    www                     t   a
!aA D      ³ º     AFB  Cn n  D ACD   www  A    rrrrr         t   a
!a EFC     ³É¼     CGD D o.o  ADEF     www      rhohr         ttttt
!aA D F    ³º     F ABC F l  GFAE BE   www      r.u.r  m     F   ea
!a AFC     ³º       CF DD   GGB CD    www                   EBA   a
!aF D      ³Ó·    B ADCFGEACG  E  F   www  qq           G  EFD    a
!a C E     Ô¸º                        ww  qqqq              C     a
!aDB        Ô¼          U    e        ww   qqqqq G    qq          a
!a  A      ww      AE  AC            wwwF  G qqqq    qqqq  G   G  a
!a       wwwwwwwwwBCGGGBEwwwwwww    wwwwGGFGF  qqq  qqqqqqqq  qqq a
!a      wwwwwwwwwwwAGGAwwwwwwwwwwwwwwwwFGG  GG qqqqqqqqqqqqqqqqqqqa
!a  W   wwwww    wwww2wwwww   wwwwwwww     GFGG   qqqqqqqqqqqqqqqqa
!a                www2ww       CB jpj     G  GGFGG qqqqqqqqqqqqqqqa
!a                    e           .h.       G    GG   qqqqqqqqqqqqa                        a
!a                                                FG    qqqqqqqqqqa      Uiat
!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
Ô Õ º ½ Ä ¸ ³ Í ¼ Ô Ú ·
$D3 E2 T07  M4  N19  start   lev15
!sssssssssssssss³ssssssssssssºssssssssssssssssssssssssºsaaaaaaaaaaa
!       ÉÍÍÍ¸   ³        ÉÍÍÍ¼        ÉÍÍÍÍ¸         É¼AF    BDF  a
!ÍÍÍ¸ ÉÍ¼ECDÔÍÍ¸ÔÍÍÍÍ¸  É¼ÉÍÍÍÍÍÍÍÍÍÍÍ¼ACDCÔÍÍÍÍÍÍÍÍÍ¼ D ADC  E A a
!tttÔÍ¼tttAFADFÔÍÍÍÍ¸ÔÍÍ¼É¼ABCCAFEFFBAFB FAEDAEEBFEFA B CWUUUWWWWWa
!aAtttttAtttttttt   Ô¸  É¼BCEFD BA  ADCAB  DCA  DC A FEC WW       a
!a DB  FBE F D AttttDÔÍÍ¼ACB C DE D FE D DAC FBDEA CG B           a
!s ACA A BD EAC DC tttttDEB EFEBAA ADCE GC D                      a
!aÄÄÄ·DCB  G       D FDttA DAGBE CD AED A F                   P   a
!aÄÄ·ÓÄÄÄ·EBCB ADCA  AEBttDD EFD     C  r             ttttttttt   a
!a  º  ÉÍ¼A D BE ADE     tttDBA DFC     rW    -     G t           a
!a  ºÉÍ¼BB ACFE D CFDAE CDAtt DCF      rrU     D   O  t           a
!aÍÍ¼ºACEFD BD C  AF BC   CDtttttt   tttttt   Otttttttt    OE     a
!a ÉÍ¼   BGC EF  D BE A EF  t    ttttt rrUtttttt      tttttt      a
!sÍ¼CBDF C D  C AFE F      tt           rW            t           a
!aFD  AC  E  EFAE         tt            wwwww        Pt    wwwwww a
!a   CD  F  BD        ttttt  ?    D    wwwwwww   qqq ttF  wwwwwwwww
!a        A          tt             wwwwwwwwwww qqqqq wwwwwwwwwwwww
!a                  tt             wwwwwwwwwwwwwqqqqqwwwwwwww  wwww
!a                 tt           wwwwwwwww   wwwwwqqqwwwwwwww    www
!a   oho          tt          wwwwwwww       wwwwwwwwwww          a
!a   .u.         tt         wwwwwwwww         wwwwwwwww           a
!a               t         wwwwwww             wwwwwww            a
!a               t      wwwwwwwww                            m    a
!a           ww  tD    wwwwwwww                               n   a
!wwwwww    wwwwww2wwwwwwwwwww             ww                d     a
!wwwwwww  wwwwwww7wwwwwwwww              wwwww               c    a
!wwwwwwwwwwwwwwww2wwwwwwwwww             wwwwwwww                 a
!a   wwwwwwww   EtG  wwwwwwwww         D  wwwwwwww          n     a
!a    wwwwww     t        wwwww          A wwwwwww        qq c    a
!a               t    qqq  wwwww        F   wwww C        qqq     a
!a               t   qqqq   wwwww         EB            Gqqq      a
!a               t   qqq     wwww                      qqqqqG     a
!a      D        tt           wwww                       qqqq     a
!a                t           wwww                      qqqqq     a
!a            E   t          wwww                      n qqqqq    a
!a                t          wwww               F        Gqqq     a
!a  D             tt          wwww             E      d  qqq      a
!tttttt            tt         wwwww    qq                         a
!ae   ttttttt       tt         wwww   qqqq                G       a
!a          tttt     tt         www   q qqq                    tttt
!a             t      tt=       www               W         tttt ea
!a             ttttt  ht        www     rrrrrrrrrrrrrrrrW ttt     a
!a                 ttttt       wwww   G r  dc          r  t       a
!ac                E   t      wwwww     rG tttt      k rr t       a
!Ä·d                 G t      wwww    A r     t  J  I ttttt       a
! ÓÄ·cd                t  yzy wwwW      r     tttttttttU          a
! dcÓÄÄÄÄ·d            t  yzy<www       r    HtqqqGqq  rr         a
! ÉÍÍÍÍ¸dÓÄÄ·d         tt     www      rr  ttttqqq qqq rF         a
!Í¼BddcÔÍ¸dWÓ·c         tt   q565q    tttttt   qqq qqqDrW         a
!a  AD BcÔÍÍÍ¼d     a    ttttq555qttttt   E    k    rrrr          a
!aC       d  c               q545q    trr     Irrrrrr        d    a
!a                            www     ttrr   rrr              c   a
!a            F               wwww     ttrrrrr                    a
!a                            wwwww     tttt               nG n   a
!a                             wwwww       tt               dA    a
!a F                            wwwww       t             cg c    a
!aB A                 G        q wwww W     tG              n     a
!aD  C               a        qqq www       tt           B        a
!a E    G           a Ga     qqqqqwwww       t      D             a
!aA   D       U               qqqqwwwww      ttt   C F            a
!aD B   E    UW              qqqq  wwwww       t                  a
!a C F       W               qq qqq wwwww      tt   W           tta
!a    D  A            D       q qq   wwww       tttttt    tttttttea
!aA E   FBW C          E        q     www            ttttttUU     a
!a   DC  EA  E       F                www                  WW     a
!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaawwwaaaaaaaaaaaaaaaaaaaaaaaaaaa


$D0 E0 T20 N17 M4    lev16   "napad"
!aaaaaaaaaataaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaataaaaawwwwaaaaaaaaaaaa
!aDE D     t  E E  D   D      D              t      wwww          a
!a FE F D  tt  F DF E F D  E D E DE   h      t       www  d       a
!aD ED F EF t   E DD FE FE  FF  F   UW.     tt     E wwww         a
!a D  E F D tt   D EF DE  F   D  D  WU     tt       FDwwww       Oa
!a  FF DE    tt E F  E   D  EE F           t           wwww   Ptttt
!a F DF   D   tt   D  D F  DF    E  g   ttttttF  FD    Dwww   tt  a
!a  E   D  U U tt  W U U U     D       tt    tt E  F D  www ttt   a
!a    F   E W W t                     tt      tt D EEttt585tt     a
!a              t         E         ttt        tt E tt  www       a
!a              t      b         tttt   www     ttttt   www       a
!a        A     t       B       tt     wwwww     te     www    d  a
!a              tt             tt    wwwwwww    tt   ?  wwww      a
!a    qqqG       t        tttttt   wwwwwww     tt    W   www      a
!a    qqqqq      t        t       wwwwwwww    tt  W      www      a
!a   qqqqqqq     tt n     t      wwwwwwww    tt     W   wwww      a
!a   qqqqqqq      t      tt      wwwwwww     t          www    -  a
!a     qqqq       t     tt        wwwww      t          www       a
!a     qqqq G     tt   tt   n      www      tt  E      wwww       a
!a      qqqq       tt tt                   tt     A    www        a
!a     G qqq        ttte                  tt          wwww        a
!a       qqqq         t         c         t           www   c     a
!a        qqq         ttttt       D       t          wwww         a
!a                    te  tt        E     tt         www          a
!a  G                tt D  tt=             tt        www          a
!a           g      tt   E  tttt            t   g   wwww          a
!a                 tt  FD  F   ttte         t      wwww         D a
!a     m          tt  D E ED    ktyz              wwww        E   a
!aD              tt Djjj E  F    t                www       D F EFa
!a E           ttt  j p j D      t         m     wwww     F  E D  a
!a  ttttt    ttt     .h.        Ht  I           wwww    E  E  F  Ea
!ttttD  tt   t     jp.l.pj    ztttttttttttt    wwww      D  DG tttt
!a F  E  ttttt     j  f  j    yt     ye   tt  wwww      F F   tt  a
!a  F   F   ett     o f o      t      z    tt www          E tt   a
!aE   D  D    tt     jfj       t      A     tt585ttt     ttttt    a
!a D E DE W    ttt    t   n   tt       B      www  tt   tt        a
!a  F   FF       tt   ttttt  tt              wwww   ttttt      d  a
!a F FE  W        tt     itttt      i       wwww       et         a
!a  D  D FE        t     tt                 www        ttWW       a
!aE  FD   W        tt  ett                  www       tt UU       a
!a D D E            ttttttt    D            wwww      t           a
!a  F   D             D E tt                 www      t           a
!aE  FE    m        DF   F t            b    www      tt     c    a
!a F  F            E   ED Dtt                wwww      tt         a
!a  ED D            F D  EU tt                wwww      ttt       a
!aD   E           F  E  ED F tt  n    E        www        tt      a
!a  E              DE FE  DWD t                www    m    t      a
!a F               F E  E  FE t                wwww        t      a
!a                    F  D   Dt                 www        t      a
!a          g          G  F   t   d  F          www        t      a
!a              qqq        G  t                wwww       tt      a
!a             qqqq          tttt       m      www       tt       a
!a             qqqqq     b  tte tttt          wwww    b  tt   n   a
!a      G      Gqqqq       tt      tttttt     www        t        a
!a               qqq       t W W W      tttttttttttttt   t        a
!a    qq   U  W W         tt                  www    tttttWU      a
!a    qqqq   U  U   G    tt                   www       etUW   FD a
!a    qqqq    oio        t      c           d wwww  n    tt  E   Ea
!a    Gqqqq    u         t                     www        tt   D  a
!a      qqq              t                     www       E t F  D a
!a     Gqqq   G         tt               F     wwww  F D   t   E  a
!a     qqqqq           tt            F  D EF E  www D   E  tt D  Ea
!a     qqqqqq         tt    n     DE   E    D   www  EFD  D tF  D a
!a       qqqq         t         F F  DD  DF  F wwwwE  D  F  t  FE a                        a
!a              m     t          D F    E   E wwww  D  FE D t A   a      Uiat
!aaaaaaaaaaaaaaaaaaaaataaaaaaaaaaaaaaaaaaaaaawwwwaaaaaaaaaaataaaaaa

$D0 E0 T20 N12 M8 lev17 "wisla jak..."
!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
!aUUUa G                               F                  GG  pjp a
!aWWWG a   n                  wwww   E  ED E  D    d      G  jihija
!a        d               wwwwwwwwww  D UFF F             AG  ... a
!a                wwww  wwwwwwwwwwwww  DE GF D =           BC GGGGa
!a             wwwwwwwwwwwwwwww  wwww E  GD E  ;            AEFGDGa
!a   AB      wwwwwwwwwwwwww       wwww  EF  D z        t     tttttt
!a      C  wwwwwwww  wwww   qqqq   wwwwGGD E           t     t   ea
!a        wwwwww           qqqqq  q5665q      k   H   It y   t    a
!a       wwwww        E EFqqqq tttq5555q       ttttttttttttttt    a
!a      wwwww      DE  D  qqq tt  q5445q          y               a
!a      www D  E FF  FF  G   tt    wwwwe                          a
!a     wwwwE FF E   E       tt      wwww                          a
!a    wwwwG E  D F mjm      t        www      d                   a
!a    585GGi      johoj     tt       wwww   ng                  www
!a   ewwwGG  D E  b.l.b      t    C   wwwww   c       eqqq  wwwwwww
!a    wwww DE F #D  .        tt  A D   wwwwwww  wwww  w222wwwwwwwww
!a     wwww  D EE#F           t         wwwwwwwwwwwwwww123wwwwwww a
!a      wwww  F #E            t           wwwwwwwwwwwww123www qq  a
!a E     wwwwF  D             th             wwww  wwww222wqqqqq  a
!a  F     www                ttttt                G  qqqqqqqqqqqq a
!a        www         c     ttqqqtt              G qqqqqt qqqqqqq a
!a        wwww       n      tqqqq tt             qqqqqqqtt qqqqq  a
!a         wwww       d    ttqqq   t            qqqqqqq  t  qqqq  a
!a          wwww    c      t qqqqq tt           qqqq     tt qq    a
!a           wwww         tt  qqqqq ttt          qqq      t       a
!a            www        tt    qqqq   tt                  t       a
!a            wwwww      t     qq      tttt               t       a
!a   E         wwwwwww  tt                tt             tt       a
!a               wwwwwwwte                 tttt         tt        a
!a  F  D           wwwwww                     tt      ttt         a
!a                   wwwww       n m           ttt  ttt           a
!a    F a              www          cn           tttt  E          a
!a   E  D E            wwww        d   c        ? D te            a
!a FD  D F F D  e       wwww         b          F  tttt D         a
!a   E  E DGD F t        wwwww     c  d           tt  tt          a
!a  D F  EF  E tt         wwwwwww                Et  D ttttt      a
!aE  E ED  DF tt           wwwwwww                t EZFF  Dtt     a
!a  F  D  E  Et              wwwwww               tt#D  EF  ttttt a
!aD D E FD  ttt                 www     A          t #DD  DE E  ttt
!a   F E  ttt                   wwww               tZE  EF  D FF  a
!ww   D Ftt  h   h               wwww              tt#F   F  E  D a
!wwww   tt    olo                 www               tt  E   D  FE a
!wwwwww t    j u j                www                tt       F   a
!awwwwww2ww                       wwww      C         t           a
!a  wwww7wwww         -            wwww               t           a
!a D  ww2wwwww                      wwww             tt   Gqqq    a
!aDFF  i iwwww            t          www     D      tt   qqqqqq   a
!aE DE   D wwww          Ot          wwww          tt    qqqqq    a
!aFD  F     wwww    ttttttttttttttt   www        ett    qqqqqq    a
!a FFE UE    wwww         t   tk      www n   ttttt     qqqq      a
!aE  FEDUF    www         t   t       wwww   tt Dat      qqq G    a
!a D   FE     wwww       Pt  Rt        wwwi tt E Ftt              a
!a      DUE    wwww d     t   t        wwwttt  ZDE tt             a
!a       FD     wwww          t   Q   wwww    EF  F ttttt         a
!a     E  F E    wwwww               wwww  DZF# D  EW F tt        a
!a       D E      wwwwwww         wwwwww  EZ  EE FE  DW  tt       a
!a        E DF     wwwwwwwwww   wwwwwww    #DD   E  D WE  tt      a
!a          E        wwwwwwwwwwwwwwwww   F E   FE D  F DD  t      a
!a       F              wwwwwwwwwww    a G  F E  F  F D a  t      a
!a                          wwwww          a    DE        tt      a
!a        A                                              tt       a
!a                     BC                                t        a
!a                    A    D             C               t        a                        a
!a                                 B                     t        a      Uiat
!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaataaaaaaaaa


$D0 E0 T20 M8 N13  lev18   "malo gor"
!aaaataaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaataaaaa
!a   t B      B                           UUUWWW             te   a
!aA  tt CA  A              tttt A  m      B   BZCC   C   ttttt    a
!a  C tt  F  CA          ttt Ztt  bhb    A#ZA# tttttA  ttt        a
!a B   tt W#C           tt  ACZtt iui   F tttttt   ttttt          a
!aA CB#Wttt          tttt AB  BZt        tt  AB  C     tt         a
!a B   A  tt     ttttt  CA  C Z t    ttttt  C  BA   t   tt   -    a
!a         t    tt  AB B  B  AC tt  tt    BA F  t   t    tt       a
!a         t  ttt     F A   C    tttt   A       t  Ot  N  t       a
!a       tttttt    CA  C  FA  F tte         tttttttttttt  t       a
!a      tte    ÚÄ·    B C   B C t           t   t   t     t       a
!a      t      Ô¸º       A     qqq          t   t   t    tt       a
!a     tt       ³ÓÄ·  ÚÄÄ·  www222www      Pt  Rt  Otk   t        a
!a    tt        ÔÍ¸ÓÄÄÙÉÍ¼wwwww123wwwwww tttttttttttttt  t        a
!a    t        m  ÔÍÍÍÍ¼ wwwwww222wwwwwww           t             a
!a    t         g n      wwww i   i wwwwwww         t        ?    a
!a    tt      n cd       www           wwwwwwww    Qt          i ia
!a     tt                wwww           wwwwwwww tttt      wwwww2ww
!a      t                 www             wwwwwwwwww   wwwwwwwww7ww
!a      ttt       jlj     www     A      FÚ·EFwwwwwwwwwwwwwwwwww2ww
!a        tt     jo.oj    wwww  F  #  B  ÚÙº   wwwwwwwwwwwwww     a
!a         t      m.m      wwww   C C# F Ô¸Ó·      wwwww  www     a
!a         t       f        wwww AZ  A    ³=º             www     a
!a         t                 www   CB ZB  ³ º    k        wwww    a
!t        tt                 wwww    C   ÚÙÉ¼    t         www    a
!at      #tU      ÚÄ· b       www A   A  ³ º     t         www    a
!att    U t# n  ÚÄÙ ÓÄ·       www   BB  CÔ¸º    Ht  Iyy    wwww   a
!aet     tt   ÚÄÙÉÍÍ¸ ÓÄ·     wwww A   F  ³º  ttttttttttt   www   a
!a t    tt  ÚÄÙÉÍ¼m ÔÍÍ¸Ó·     www   C   AÔ¼      t       DEwww   a
!a tt  tt   ³dcº    b  ÔÍ¼     www B   C BC       tt      GEww    a
!a  tttt    ÔÍÍ¼              wwwwww  B AC A     z t      FÚ·EF   a
!a    t             tttt     wwwwwww5wwA AB       ;t      ÚÙºF    a
!a    tt          ttt  tt  m wwwwwww7wwwwww F      t     ÚÙÉ¼     a
!a     tt         t     tt   www FAw5wwwwwwww     tt    ÚÙ º      a
!a      tt       tt      ttt  www A ACwwwwwww     t     ³  º      a
!a       t      tt    b    tt www CBB B   www     t    ÚÙ  Ó·     a
!a       t     tt           t wwww  CA  A www    tt    Ô¸   º  i  a
!a    A  t     t     c      t  wwwAB   C  wwww   t      ³   º     a
!a       t     t      n     e  www  A B AF www   t     ÚÙ   º     a
!a  A    tt   tt   d          wwww F A C   www   t     ³   É¼     a
!a   BC   t  tt     c         www       A wwww  tt     ³c  º      a
!a        tttt   m           wwww         www   t      Ô¸  º      a
!a  C      te               wwww          ww    t      d³  Ó·     a
!a        tt##              www                 t       Ô¸  º     a
!a       tt                wwwwA   B  ÚÄ·       tt     ÚÄÙ  º     a
!a      tt                 www  BCA   ³É¼        t     ³n   º     a
!a     tt                  www E  CABÚÙº         t     Ô¸  É¼ GGGGa
!a     t           B      wwww  B A F³É¼         t    d ³  º  G   a
!a     t         A       wwwwndn F BÚÙº         tt      Ô¸ º G  G a
!a    tt        F        wwwj...j ÚÄÙÉ¼         t    i B ³ Ó·  A  a
!a   tt            C     www olo ÚÙÉÍ¼         tt  F AC E³ É¼ B C a
!a   t           A      ABwwABÚÄÄÙÉ¼          tte  ACBBFA³É¼ A F Aa
!a   t            B     CÚÄÄÄÄÙÉÍÍ¼          tt   BA  A  Ô¼ C B E a
!a   t              BA   Ô¸ ÉÍÍ¼          tttt    j CB C  F    E  a
!a   tt         C         ÔÍ¼            tt       CB C  B  AB     a
!a    tt                                tt       F F AB  A        a
!a     t                                t       E A C A D  C      a
!a     t                                t       A  BBAC  F        a
!a     tt             WUW             ttt        B A C B          a
!aA     tt           ttttt         tttt       AEACBC  D  C        a
